metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
age	PWY_6282	age	0.000111795688341699	4.17220290002989e-05	481	476	0.00762947868709572	0.0577019396503038
age	PWY_5898	age	0.000152363748684072	5.71725465358025e-05	481	467	0.00796248097921962	0.0591013444501059
age	PWY_5899	age	0.000152363748684072	5.71725465358025e-05	481	467	0.00796248097921962	0.0591013444501059
age	PWY_7388	age	0.000100587906477271	3.77239478199611e-05	481	476	0.00792897531728189	0.0591013444501059
age	PWY_5897	age	0.000152363748684072	5.71725465358025e-05	481	467	0.00796248097921962	0.0591013444501059
age	FASYN_INITIAL_PWY	age	0.000105002482680566	3.94111018733473e-05	481	476	0.0079786815007643	0.0591013444501059
age	PWYG_321	age	0.000120701140185523	4.53910923230192e-05	481	476	0.0080998119574121	0.0597527111612368
gender	PWY_4722	male	-2.86593270814068e-06	1.07900318516955e-06	481	41	0.00817219185865773	0.0597965257950565
age	PWY_6317	age	-0.000267584000825797	0.000100701977959422	481	481	0.00814610887190882	0.0597965257950565
age	ARO_PWY	age	-0.000308816183412006	0.000116367920979155	481	481	0.00822729824028018	0.0599560195647948
age	METHGLYUT_PWY	age	3.88292145858907e-05	1.46738790896868e-05	481	403	0.00841277488567506	0.0610604628798996
FT3	THISYN_PWY	FT3	0.000222804959424429	8.44067508408107e-05	481	446	0.0085730688270612	0.0619739915209243
gender	COA_PWY_1	male	-0.000806677318274446	0.00030669948965156	481	481	0.00881198819956685	0.0633327392799213
FT3	PWY_5747	FT3	1.16102137540466e-05	4.42009489737635e-06	481	255	0.00890176835434449	0.0633327392799213
BMI	PYRIDOXSYN_PWY	BMI	-0.000452875098969334	0.00017234413370135	481	481	0.00887478243828979	0.0633327392799213
age	ORNDEG_PWY	age	5.02000399601626e-05	1.91083161208078e-05	481	388	0.00889039062581461	0.0633327392799213
age	PWY_7039	age	3.51680108353922e-05	1.34092885690139e-05	481	167	0.00900613905513822	0.0638230326742079
age	PWY_7664	age	0.00012071184229104	4.60552443008112e-05	481	476	0.00904888335646019	0.0638744707514837
age	FASYN_ELONG_PWY	age	0.000126755295551514	4.83925886038769e-05	481	476	0.00909372316853146	0.0639402410287368
age	PWY_4041	age	9.80816436349675e-05	3.74784988137716e-05	481	447	0.00915435783441823	0.0641161249103222
age	ORNARGDEG_PWY	age	4.71406224080757e-05	1.80802911344402e-05	481	383	0.00941442682308397	0.0654093457058914
age	ARGDEG_PWY	age	4.71406224080757e-05	1.80802911344402e-05	481	383	0.00941442682308397	0.0654093457058914
FT3	HEMESYN2_PWY	FT3	7.81408776201448e-05	2.9984345668765e-05	481	481	0.00944801660196209	0.0654093457058914
age	PWY_6630	age	0.000140196828399236	5.38851609029746e-05	481	447	0.00956515671226119	0.0659665980155944
FT3	PWY_5415	FT3	1.32867514219635e-05	5.11995680439036e-06	481	198	0.00975035689933007	0.0669871848045577
age	COLANSYN_PWY	age	9.91298800101561e-05	3.82523806314341e-05	481	480	0.00985207966482689	0.0674286821166859
gender	PWY_6147	male	-0.000303636099869406	0.00011733769154819	481	481	0.0099586542958339	0.067899915653413
age	PWY_3001	age	-0.000199197984834787	7.71550649474064e-05	481	481	0.0101287484309822	0.0687990459462945
age	PWY0_862	age	0.00011299628560748	4.3905750682901e-05	481	476	0.0103678052224784	0.0688350509072909
age	PWY_5857	age	6.01602534168508e-05	2.34376355794526e-05	481	441	0.0105700428190142	0.0688350509072909
age	PWY_5896	age	0.000117599819531345	4.57555129689987e-05	481	417	0.0104696276951626	0.0688350509072909
BMI	PWY_7234	BMI	-0.000177720283598616	6.93604993427916e-05	481	481	0.0107076745855786	0.0688350509072909
FT3	P163_PWY	FT3	2.79547238086841e-06	1.08444665172164e-06	481	8	0.010245080188018	0.0688350509072909
gender	COBALSYN_PWY	male	0.000626241316937349	0.000242910669498965	481	481	0.0102367362545104	0.0688350509072909
age	PWY_5845	age	0.000117599819531345	4.57555129689987e-05	481	417	0.0104696276951626	0.0688350509072909
BMI	GLYCOCAT_PWY	BMI	0.000114334344692707	4.45892675392163e-05	481	478	0.0106501107657392	0.0688350509072909
age	PWY_5850	age	0.000117599819531345	4.57555129689987e-05	481	417	0.0104696276951626	0.0688350509072909
age	PWY_5855	age	6.01602534168508e-05	2.34376355794526e-05	481	441	0.0105700428190142	0.0688350509072909
BMI	DENOVOPURINE2_PWY	BMI	-0.000141318556942208	5.50550087800342e-05	481	481	0.0105688886455633	0.0688350509072909
age	PWY_5856	age	6.01602534168508e-05	2.34376355794526e-05	481	441	0.0105700428190142	0.0688350509072909
gender	RIBOSYN2_PWY	male	-0.000408097824800376	0.000159270408695617	481	473	0.0107068855870575	0.0688350509072909
age	PWY_6708	age	6.01602534168508e-05	2.34376355794526e-05	481	441	0.0105700428190142	0.0688350509072909
gender	PWY_7357	male	0.000928423452841533	0.000362104279336046	481	481	0.0106561720656988	0.0688350509072909
age	GLUDEG_I_PWY	age	6.42793709930985e-05	2.51076805054363e-05	481	457	0.0107723505252615	0.0690043805888635
age	PWY_5723	age	0.000112087718970783	4.38065393783895e-05	481	440	0.0108167334166729	0.0690429792553587
FT3	RUMP_PWY	FT3	-5.28742524571379e-06	2.06880467365353e-06	481	282	0.0109063589066199	0.0693690672505857
age	VALSYN_PWY	age	-0.000376915197609023	0.000147624467996208	481	481	0.0109865021875077	0.0693884348684696
age	ILEUSYN_PWY	age	-0.000376915197609023	0.000147624467996208	481	481	0.0109865021875077	0.0693884348684696
age	PROTOCATECHUATE_ORTHO_CLEAVAGE_PWY	age	1.04636889469974e-05	4.10750548703896e-06	481	211	0.0111665709662281	0.0702791179692679
FT3	NAGLIPASYN_PWY	FT3	8.7039768314704e-05	3.42566956639352e-05	481	477	0.011378070355371	0.0713607199988424
gender	PWY_6609	male	-0.000479677059695862	0.000190137535154086	481	481	0.0119696527459083	0.0739857662709607
age	PWY0_1296	age	-0.00026428832185127	0.000104712564399438	481	481	0.0119310668992783	0.0739857662709607
age	PWY_5705	age	3.5730074333033e-05	1.41683480455599e-05	481	420	0.0120021354172892	0.0739857662709607
age	PWY0_1261	age	0.000142950532541365	5.66137798636777e-05	481	477	0.0118952218284247	0.0739857662709607
age	PWY_5083	age	0.000108364253395501	4.28879510412003e-05	481	466	0.0118395844404034	0.0739857662709607
age	UBISYN_PWY	age	5.6300019098651e-05	2.23740202504879e-05	481	435	0.0121888996747307	0.0746884112132266
gender	ARGININE_SYN4_PWY	male	-0.000963975434460486	0.000383136095296218	481	481	0.012199107164827	0.0746884112132266
FT3	PWY_6737	FT3	-0.000439567570487067	0.000174908768812599	481	481	0.0122980824617709	0.0747262867967194
FT3	PWY_5022	FT3	7.29179410256203e-05	2.90255023526309e-05	481	434	0.0123298373214587	0.0747262867967194
age	PWY66_367	age	2.81613138368729e-06	1.1200149989712e-06	481	44	0.0122553481444496	0.0747262867967194
age	PWY0_1338	age	4.45548912056276e-05	1.77837617798595e-05	481	421	0.0125673886513417	0.0759104012497151
BMI	PWY66_422	BMI	0.000265239769330249	0.000105921595501773	481	481	0.0126114618437526	0.0759218438754336
FT3	PWY_622	FT3	1.8983205083262e-06	7.58585065344293e-07	481	21	0.0126701417411667	0.0760208504470003
age	PWY_5861	age	0.000104930814318968	4.20262162730876e-05	481	440	0.0128712404594524	0.0762112921941264
FT3	PWY_6545	FT3	-0.000139976571275295	5.60167140812518e-05	481	481	0.0127983130597043	0.0762112921941264
gender	PWY_7209	male	-5.27884099412502e-05	2.11377740245222e-05	481	393	0.012851368310264	0.0762112921941264
BMI	PWY_6317	BMI	0.000265385155300529	0.00010627402847768	481	481	0.0128575073009145	0.0762112921941264
age	PWY0_1415	age	3.55689848330094e-05	1.42918001133507e-05	481	445	0.0131615078686109	0.0775177339527749
BMI	P4_PWY	BMI	-0.000118860440161052	4.77899876947852e-05	481	481	0.0132210801797233	0.0775177339527749
BMI	PWY_6305	BMI	0.00020414258931795	8.20548363955374e-05	481	481	0.0131940036178976	0.0775177339527749
gender	PWY_7456	male	-0.000240625579923695	9.6908323100748e-05	481	276	0.0133728763666728	0.0776996000597746
age	PWY_6876	age	2.82073595544977e-06	1.13586490983652e-06	481	35	0.0133612229131821	0.0776996000597746
gender	PWY_7197	male	0.000411821727626477	0.000165870711334244	481	481	0.0133815977880723	0.0776996000597746
FT3	KETOGLUCONMET_PWY	FT3	3.35872384924933e-05	1.35383336777369e-05	481	427	0.013451763062442	0.0778558633839087
FT3	PWY_2941	FT3	-0.000126357182757888	5.10178255187676e-05	481	480	0.0136079591586076	0.0783044167500259
BMI	PYRIDNUCSYN_PWY	BMI	0.000339712721946545	0.000137174231919896	481	481	0.0136162680237545	0.0783044167500259
FT3	PWY0_1298	FT3	7.28341723279057e-05	2.94482463598716e-05	481	480	0.0137376307481562	0.0787507495117232
FT3	PWY_6519	FT3	9.69041732965388e-05	3.92234294507563e-05	481	476	0.0138413816892587	0.0790936096529068
age	PWY_6527	age	-0.000217643116022157	8.83408474925339e-05	481	481	0.0141069179573182	0.080355861782192
age	PWY_7204	age	9.4574332133878e-05	3.84548908762897e-05	481	441	0.0142754889212398	0.0810595585433178
BMI	ARG.POLYAMINE_SYN	BMI	0.00018363033562497	7.4912019110455e-05	481	480	0.0145956979232473	0.0823581700998278
FT3	P161_PWY	FT3	6.79573349752036e-05	2.77203757023492e-05	481	476	0.014585690546389	0.0823581700998278
age	COMPLETE_ARO_PWY	age	-0.000289088157401041	0.000118237727771215	481	481	0.0148500789249931	0.0835316939530862
gender	P42_PWY	male	-0.000211051811803579	8.63714468374595e-05	481	480	0.0149085933363183	0.083599588801785
age	RIBOSYN2_PWY	age	0.000180343813359813	7.38596424304446e-05	481	473	0.0149832807907564	0.0837574702588866
BMI	PWY0_781	BMI	-0.000112553161598043	4.61412205531825e-05	481	481	0.015081509556205	0.0840455640903063
age	PWY_6609	age	0.000214575598087458	8.81738828580865e-05	481	481	0.0153208770430922	0.0845937996244353
age	PWY_7269	age	8.86900741583781e-05	3.64160003683824e-05	481	428	0.0152408610251718	0.0845937996244353
gender	GOLPDLCAT_PWY	male	0.000613744426047128	0.000252114602480628	481	457	0.0152859745740704	0.0845937996244353
BMI	PWY_6527	BMI	0.000226558188416183	9.32289308750918e-05	481	481	0.0154644954377427	0.0851256629600513
age	DTDPRHAMSYN_PWY	age	0.00034450625169615	0.000141914378971803	481	481	0.0155728240185761	0.0854606196141369
age	THRESYN_PWY	age	-0.000165751586379712	6.83999129827662e-05	481	481	0.0157557121907895	0.0859402483133973
FT3	COMPLETE_ARO_PWY	FT3	-0.000282114205530586	0.000116399018471173	481	481	0.0157381562723549	0.0859402483133973
gender	PWY_5104	male	-0.000376534404327186	0.000155685100164924	481	466	0.0159584820380742	0.0867832860076544
age	PWY_6803	age	7.4254791621195e-05	3.07363503678193e-05	481	440	0.01607589053096	0.0871584426377349
FT3	NONMEVIPP_PWY	FT3	-0.000500955446216527	0.000207510963988152	481	481	0.0161522029875981	0.0873092053383683
age	PWY_6891	age	8.62473574946554e-05	3.5837954394844e-05	481	439	0.016484519425775	0.0885735372131193
age	HEME_BIOSYNTHESIS_II	age	3.68493046591969e-05	1.53103056493148e-05	481	476	0.0164739382364572	0.0885735372131193
BMI	PWY_6595	BMI	-2.73017998709389e-05	1.13521619106383e-05	481	459	0.0165562299879771	0.088694089221306
age	PWY_7527	age	3.70227170390781e-06	1.54131007008433e-06	481	25	0.0166890302239666	0.0887047194964379
age	PWY_6147	age	0.000130783856168263	5.44138739414286e-05	481	481	0.016622780907848	0.0887047194964379
gender	PWY_7200	male	-4.57648124511751e-05	1.90555595673985e-05	481	74	0.0167060555051625	0.0887047194964379
BMI	PANTOSYN_PWY	BMI	-0.000233837149491805	9.78822470242247e-05	481	481	0.0172869530286276	0.0915191630927343
age	PWY_6519	age	9.50065258261269e-05	3.98430264667611e-05	481	476	0.0174945371864404	0.0923465306029111
age	PWY_6435	age	1.7002453867817e-06	7.13874301522642e-07	481	58	0.017626737911295	0.0927723047962893
BMI	PWY66_399	BMI	-7.34407258566251e-05	3.09049068978224e-05	481	429	0.0178822482917079	0.0938376771306205
age	PWY_2723	age	5.69613559915293e-05	2.39809247254206e-05	481	420	0.0179334227405186	0.0938376771306205
FT3	PWY_6435	FT3	1.66745280502064e-06	7.0277287609767e-07	481	58	0.0180586586153802	0.0939467789239432
age	PWY_6859	age	3.7137313374482e-05	1.56465746456217e-05	481	429	0.0180184146990426	0.0939467789239432
age	PWY_5838	age	0.000123555030824637	5.21188156432709e-05	481	440	0.0181571803228539	0.0941871025392997
age	PWY_7282	age	0.000266457485848148	0.000112749205534716	481	481	0.0185177171468398	0.0957812955871023
age	PWY_6531	age	5.39393145611963e-05	2.28557783388685e-05	481	470	0.0186807810711371	0.0963478679886728
FT3	CATECHOL_ORTHO_CLEAVAGE_PWY	FT3	6.18784571450322e-06	2.62889790573849e-06	481	158	0.0189918260390491	0.0976722482008237
age	NAD_BIOSYNTHESIS_II	age	8.40024132560595e-05	3.57198339526367e-05	481	474	0.0190969347326129	0.0979329986287843
age	PWY_7409	age	5.87489480055473e-05	2.49954088878074e-05	481	409	0.0191636217146955	0.0979957928592384
age	PWY_5505	age	4.40237174047117e-05	1.87845118994309e-05	481	438	0.0195108937405695	0.0994889765808078
age	PWY_6122	age	-0.000260941292316688	0.000111713730708946	481	481	0.0199184934007599	0.100711483486988
gender	PWY_3841	male	-0.000826103936431824	0.000353505822476782	481	481	0.0198614082928145	0.100711483486988
age	PWY_6277	age	-0.000260941292316688	0.000111713730708946	481	481	0.0199184934007599	0.100711483486988
FT3	PROTOCATECHUATE_ORTHO_CLEAVAGE_PWY	FT3	9.39199627773353e-06	4.04362986390787e-06	481	211	0.0206206020059064	0.103679004498971
age	PWY_4702	age	4.19585915251124e-05	1.80623557679829e-05	481	437	0.0206032004435001	0.103679004498971
BMI	HEME_BIOSYNTHESIS_II	BMI	-3.75041705131953e-05	1.61574568002319e-05	481	476	0.0207019444778673	0.103798050306856
age	PWY_5840	age	0.000111654687852926	4.81509514906056e-05	481	454	0.0208286339891414	0.104143169945707
age	BIOTIN_BIOSYNTHESIS_PWY	age	0.000100591227968175	4.34188010157842e-05	481	476	0.0209427664594142	0.104423766279628
age	PWY_7111	age	-0.000335951730858904	0.000145156377183031	481	481	0.0210725764165785	0.104780766712269
BMI	PWY_6138	BMI	-5.20384489769312e-07	2.25130710226668e-07	481	23	0.021235420634178	0.105299606450469
age	PWY_6892	age	0.000101253077472432	4.38567135581912e-05	481	446	0.0213891162737978	0.105770355200099
age	PWY_7117	age	-0.000125080064595192	5.43132897566773e-05	481	366	0.0217154929295825	0.106862942367798
age	PWY_7357	age	-0.000386672740029592	0.00016792129067369	481	481	0.0217287982814523	0.106862942367798
age	PWY0_1241	age	5.56047618571834e-05	2.41615812077617e-05	481	462	0.0218045205140567	0.106943152385019
BMI	PWY_6901	BMI	-0.000114284750851662	5.00827765277548e-05	481	481	0.0229375768685406	0.112194669465688
FT3	ARO_PWY	FT3	-0.000261171040344107	0.000114558288955907	481	481	0.0230633849413245	0.112504316786949
age	CATECHOL_ORTHO_CLEAVAGE_PWY	age	6.08268506010485e-06	2.67042556715376e-06	481	158	0.0231840846801477	0.112787438984503
BMI	POLYAMINSYN3_PWY	BMI	6.68307559453179e-05	2.94097136257812e-05	481	430	0.023510094490277	0.114065148470347
FT3	PWY_7392	FT3	3.8518370672665e-05	1.70096546247367e-05	481	425	0.0239951803222927	0.1161057112369
age	PWY_5417	age	3.87708508767902e-06	1.71486822389124e-06	481	126	0.0242212293164689	0.116159564975116
gender	CENTFERM_PWY	male	-3.46515318097066e-05	1.53213735731551e-05	481	350	0.024172464059255	0.116159564975116
age	PWY_5431	age	3.87708508767902e-06	1.71486822389124e-06	481	126	0.0242212293164689	0.116159564975116
gender	PWY_6590	male	-4.26662358769936e-05	1.88774198640008e-05	481	350	0.0242644424614687	0.116159564975116
age	PWY_5656	age	1.47726720800703e-05	6.54929554187623e-06	481	380	0.0245510607096413	0.117219918507571
FT3	PWY_6163	FT3	-0.000281342000337871	0.000124854239498284	481	481	0.0246934651599897	0.117587929333284
age	PWY0_1533	age	5.47225723752202e-05	2.44087997473146e-05	481	426	0.0254293241586551	0.12042036868199
age	AEROBACTINSYN_PWY	age	1.52419615913063e-05	6.79975449954744e-06	481	318	0.0254536891351187	0.12042036868199
FT3	POLYAMSYN_PWY	FT3	0.000218728171123989	9.7602724175123e-05	481	481	0.0254889780376879	0.12042036868199
FT3	BIOTIN_BIOSYNTHESIS_PWY	FT3	9.56822949346154e-05	4.27435972992611e-05	481	476	0.0256517339400622	0.120872044743749
FT3	P185_PWY	FT3	7.68406812285428e-05	3.4357854223761e-05	481	474	0.0257856893606708	0.121186007439184
age	POLYISOPRENSYN_PWY	age	4.38014777903297e-05	1.96243027881288e-05	481	447	0.026082402489122	0.121968409824806
BMI	GLUCONEO_PWY	BMI	-0.00012751076319084	5.71304656828248e-05	481	430	0.0260876876569724	0.121968409824806
gender	PWY_6263	male	8.94342680094709e-05	4.01630932226818e-05	481	289	0.0264322223044688	0.122940568857995
BMI	PWY1F_823	BMI	-1.90658177896958e-07	8.55845489185843e-08	481	31	0.0263689899191694	0.122940568857995
age	HISDEG_PWY	age	4.2816061322018e-05	1.92899288682592e-05	481	472	0.0269189651918508	0.124881797281782
gender	PWY_6467	male	-3.67054847899957e-05	1.65841646977033e-05	481	185	0.0273545313780581	0.126251683283345
gender	PWY_6317	male	0.000480717168545544	0.00021715303050862	481	481	0.0273240033090515	0.126251683283345
age	FUC_RHAMCAT_PWY	age	7.66500231941884e-05	3.46824816516902e-05	481	459	0.0275797648526281	0.126965669398288
gender	PWY66_422	male	0.000477698213254307	0.000216432893238342	481	481	0.0277835824737791	0.127577674624496
gender	PWY_7208	male	0.000579050501810836	0.000262605899331339	481	481	0.0279333763147405	0.127737475284607
BMI	PWY_6467	BMI	1.78933533806756e-05	8.11623944291345e-06	481	185	0.0279603140345196	0.127737475284607
age	PWY_6823	age	4.38521943620579e-05	1.99163634035634e-05	481	414	0.0281602196632638	0.128325051630063
BMI	COA_PWY	BMI	-0.000176520578763039	8.02162602652211e-05	481	481	0.0282498944598801	0.128408611181273
gender	P163_PWY	male	-5.206877958482e-06	2.37543331344145e-06	481	8	0.0288683725266643	0.130294476548752
BMI	ARGININE_SYN4_PWY	BMI	-0.000411036828690183	0.000187505632350459	481	481	0.0288566851345303	0.130294476548752
age	GLUCARDEG_PWY	age	4.77043565561576e-05	2.17650901373078e-05	481	443	0.0288819423016401	0.130294476548752
age	RHAMCAT_PWY	age	0.000167192615761878	7.6398065040543e-05	481	481	0.0291258861239831	0.131066487557924
age	PWY1F_823	age	1.77244014979805e-07	8.10972679056427e-08	481	31	0.029336551658225	0.131685269288791
age	GALACTARDEG_PWY	age	4.21981319388751e-05	1.94479288708202e-05	481	434	0.0305190602466003	0.136114276654372
FT3	PWY0_845	FT3	-0.000313619274935544	0.000144672725351356	481	481	0.0306731605592325	0.136114276654372
gender	RHAMCAT_PWY	male	-0.000357261898540545	0.000164744245194803	481	481	0.0306118958613554	0.136114276654372
gender	PWY_6165	male	5.29971550112457e-06	2.44517608349815e-06	481	24	0.0307013312898195	0.136114276654372
age	GLUCARGALACTSUPER_PWY	age	4.21981319388751e-05	1.94479288708202e-05	481	434	0.0305190602466003	0.136114276654372
FT3	PWY_6703	FT3	-0.000335509003384579	0.000154933712730962	481	481	0.0308485238067439	0.136430817818523
gender	PYRIDNUCSYN_PWY	male	0.000605444546955252	0.000280292378070094	481	481	0.0312707512641566	0.137959196753632
age	SULFATE_CYS_PWY	age	9.9588120254245e-05	4.64324719645898e-05	481	476	0.0324780031877145	0.142934977354245
BMI	SER_GLYSYN_PWY	BMI	-0.000199281116074762	9.31727008810604e-05	481	481	0.0329604415123993	0.144704377371509
age	PWY_6386	age	-0.000369186562273525	0.000172753757931222	481	481	0.0331047352231346	0.144984241853144
FT3	GLYCOLYSIS	FT3	0.000221000124381938	0.000103577954270202	481	481	0.0333844839063379	0.14585454133837
age	PWY_5173	age	3.61765398921359e-05	1.69674550224934e-05	481	460	0.0335120744680529	0.146057467415243
FT3	HOMOSER_METSYN_PWY	FT3	0.000100842645285814	4.73741849381285e-05	481	481	0.03380009230321	0.146956923057435
BMI	PWY_6897	BMI	0.000319247453335985	0.000150710627819769	481	481	0.0346721226651142	0.150385110354712
BMI	PWY_841	BMI	-0.000179647595756069	8.51740669005663e-05	481	481	0.0354538279505546	0.153405986324515
FT3	PWY_7117	FT3	-0.000112553213017793	5.34686663621489e-05	481	366	0.035815387372581	0.154598794414019
age	PWY_6121	age	-0.000223895159633478	0.000107008500964611	481	481	0.0369430771876615	0.158466966313265
BMI	RIBOSYN2_PWY	BMI	-0.000163200219728777	7.79464505271909e-05	481	473	0.0368142583219892	0.158466966313265
age	PWY_6901	age	9.92774240914571e-05	4.74568879178589e-05	481	481	0.0369756254730951	0.158466966313265
age	PWY_7197	age	-0.000160819395450444	7.69204494994674e-05	481	481	0.0370860070227128	0.158562500334639
age	PWY_621	age	-0.00018188065078282	8.71852028664505e-05	481	481	0.0375010001412228	0.159956872640287
FT3	PWY_5505	FT3	3.85335253202848e-05	1.84923948452783e-05	481	438	0.0377191482119722	0.160507013667967
gender	PWY_6527	male	0.000396665946591273	0.000190497576506726	481	481	0.0378553800127942	0.160706801941107
age	P161_PWY	age	5.85176298996217e-05	2.81582635236901e-05	481	476	0.0382324609693909	0.161925717046832
gender	PWY_6435	male	-3.19455211179628e-06	1.53939347686231e-06	481	58	0.0385077914307981	0.162708977876612
age	KDO_NAGLIPASYN_PWY	age	3.7014141254756e-05	1.78568826350868e-05	481	424	0.0387298263254741	0.163263904884903
gender	PWY_6897	male	0.000637538273840889	0.000307951717176065	481	481	0.0389706664705625	0.163895326278067
BMI	HEXITOLDEGSUPER_PWY	BMI	-9.79299358042003e-05	4.73337342721758e-05	481	481	0.039095821993692	0.164038413959547
FT3	PWY_7456	FT3	9.1440232278113e-05	4.42411520946092e-05	481	276	0.0392909908507392	0.164161846955986
age	PWY_6387	age	-0.000336656105829266	0.000162896798735321	481	481	0.0393076422433501	0.164161846955986
gender	PWY_6606	male	8.8977517696888e-05	4.32030350409363e-05	481	480	0.0399911642196116	0.166629850915048
age	PWY_7315	age	7.17859785370675e-05	3.49021455318563e-05	481	433	0.0402554389259768	0.167343626020227
age	PWY_6895	age	0.000156930931145465	7.64673760209048e-05	481	439	0.0406942218989715	0.168777878843661
BMI	PENTOSE_P_PWY	BMI	-0.000107123506114874	5.23689342240198e-05	481	481	0.0413528754590352	0.171115346727042
BMI	GLUCUROCAT_PWY	BMI	-0.000147855735607901	7.23887473559373e-05	481	481	0.0416535282168625	0.171964107317322
FT3	PWY_5695	FT3	-0.000333542507647745	0.000163906542551966	481	481	0.0424124423415623	0.174696558843964
age	ECASYN_PWY	age	4.36058768862773e-05	2.1485428878551e-05	481	405	0.0429610330444584	0.175749680636421
age	PWY_6969	age	0.000108288620744794	5.33357117848609e-05	481	479	0.0428829169186074	0.175749680636421
age	ASPASN_PWY	age	0.000142659082257705	7.02428506521012e-05	481	481	0.0428197336538583	0.175749680636421
FT3	PWY_7228	FT3	-0.000253729873759678	0.000125167044504962	481	481	0.0432094396612303	0.176365059841756
age	PWY_5918	age	3.88233511933287e-05	1.92203495647237e-05	481	474	0.043956142006545	0.179006913148826
BMI	P162_PWY	BMI	-1.95521269167349e-05	9.68962137987381e-06	481	179	0.0441718231321187	0.179479191056013
age	GOLPDLCAT_PWY	age	-0.000235099387943263	0.000116914965832101	481	457	0.0449074170920106	0.182057096318962
gender	X1CMET2_PWY	male	-0.000728329939582151	0.00036303724972047	481	481	0.0454023800402959	0.183650076567489
BMI	GALACT_GLUCUROCAT_PWY	BMI	-0.000150418155840099	7.51274879919006e-05	481	481	0.0458366658398194	0.184834069590749
BMI	PWY_4981	BMI	-5.86566350539304e-05	2.93051487007713e-05	481	479	0.0459004606150359	0.184834069590749
age	PWY_7254	age	5.96475596695114e-05	2.98799139139981e-05	481	449	0.0464802985731665	0.18675119962433
gender	PWY_7237	male	0.00096390078637498	0.000483247916518505	481	476	0.0466566719860657	0.18701884371496
age	PWY0_162	age	-0.000317252040329404	0.000159184406719974	481	481	0.0468372238163899	0.18701884371496
BMI	PWY_6590	BMI	-1.84104915793217e-05	9.23855150219656e-06	481	350	0.0468586102863594	0.18701884371496
age	PWY_5104	age	-0.000143634682542044	7.21970008371411e-05	481	466	0.0472233937406854	0.188057762684146
FT3	PWY_5918	FT3	3.75777529067266e-05	1.89214548196971e-05	481	474	0.0476116334478919	0.189185298468445
BMI	CENTFERM_PWY	BMI	-1.48310262827778e-05	7.49823333165972e-06	481	350	0.0485158338843669	0.19235352641379
age	PEPTIDOGLYCANSYN_PWY	age	-0.000350102849647661	0.000177172266171116	481	481	0.0487287325319373	0.192773007818653
age	GLYCOLYSIS_TCA_GLYOX_BYPASS	age	8.92319452437459e-05	4.53081125479232e-05	481	443	0.0494848896977708	0.195335090912253
gender	PWY_5188	male	0.000365616501719715	0.000186060604323608	481	481	0.0499944438255092	0.196683146326925
age	PWY_5022	age	5.79244322920125e-05	2.94840067439491e-05	481	434	0.0500449338987398	0.196683146326925
gender	DENOVOPURINE2_PWY	male	-0.000220621338780849	0.000112495613204067	481	481	0.0504472142002172	0.197832212549871
age	PWY_5179	age	-1.18659636845476e-07	6.06069529763272e-08	481	9	0.0508345121564293	0.198404316884137
BMI	TCA	BMI	0.00011523852754451	5.88481603801111e-05	481	479	0.0507898062100629	0.198404316884137
BMI	PWY66_400	BMI	0.000388492702168224	0.000198504506792473	481	481	0.0509237746669284	0.198404316884137
FT3	PWY_6168	FT3	-0.000196231804214066	0.000100697299955569	481	481	0.0519185977546793	0.201843360601345
gender	PWY_6876	male	4.77075245923346e-06	2.449371029423e-06	481	35	0.0520365974535761	0.201866110811286
age	PWY_7200	age	1.71980526492384e-05	8.83677531492905e-06	481	74	0.0522235927304905	0.202155842827705
gender	TRPSYN_PWY	male	0.000465266629178572	0.000240247026185865	481	481	0.0533873459644688	0.206217216171768
gender	PWY490_3	male	-1.7046539329857e-05	8.86437115443119e-06	481	365	0.0550750769824935	0.211827219163436
age	PPGPPMET_PWY	age	4.57983842264482e-05	2.38109922112583e-05	481	478	0.0550280448394483	0.211827219163436
age	PWY0_1061	age	9.23896630390125e-05	4.80932651328229e-05	481	472	0.0553258797050151	0.212338131064024
age	TCA_GLYOX_BYPASS	age	7.31843289677359e-05	3.81820086048743e-05	481	444	0.055875370281482	0.21399077980142
age	PWY_5667	age	-0.000335416687006051	0.000175181114794461	481	481	0.056135583083817	0.214076376167099
age	PWY0_1319	age	-0.000335495104694043	0.000175170022135174	481	481	0.0560628305097467	0.214076376167099
age	COBALSYN_PWY	age	-0.000214466518506129	0.000112646758042928	481	481	0.057531684335507	0.21893664229157
age	P105_PWY	age	7.84025368465807e-05	4.12730810896272e-05	481	438	0.0580930198771874	0.220606404596914
FT3	PWY_5030	FT3	-4.88346835873828e-05	2.58759630829417e-05	481	472	0.0597373240352693	0.224136973296867
age	THISYN_PWY	age	0.000161793192622097	8.57400909307508e-05	481	446	0.0597698595458313	0.224136973296867
BMI	PWY_6876	BMI	-2.26576361992285e-06	1.19871468486355e-06	481	35	0.059347538530252	0.224136973296867
gender	CITRULBIO_PWY	male	-0.000171625564385221	9.08176771935283e-05	481	476	0.0593984078853599	0.224136973296867
FT3	PWY_6969	FT3	9.92426819038528e-05	5.25062906590345e-05	481	479	0.0593543168509349	0.224136973296867
gender	PWY_7199	male	-0.000239869303399468	0.000127069750803775	481	481	0.0596784062864928	0.224136973296867
age	PWY_241	age	-9.93405906261727e-06	5.29656611757131e-06	481	335	0.0613306491073674	0.227620213753216
